,epochs,epsilon,clipping_mode,test_acc,test_sd,train_acc,train_sd
0,30,0.0,nonDP,96.06411764705884,0.6127859123661905,100.0,0.0
1,30,0.5,BK-MixOpt,95.79411764705883,0.14361135558613247,96.31176470588237,0.29191528372452896
2,30,1.0,BK-MixOpt,96.23117647058824,0.15281216277975238,97.10823529411766,0.19856056400467573
3,30,2.0,BK-MixOpt,96.49176470588236,0.15819702139375033,97.9664705882353,0.14352459008294366
4,30,8.0,BK-MixOpt,96.6164705882353,0.1582232665448571,99.02823529411765,0.10302685510085337
